ref_area.label,indicator.label,source.label,classif1.label,time,obs_value,note_indicator.label,note_source.label
Sri Lanka,Statutory nominal gross monthly minimum wage,LKA - ADM - Labour legislation,Currency: U.S. dollars,2005,29.95,Currency: LKA - Sri Lankan rupee (LKR),Economic activity coverage: Manufacturing industries only
Sri Lanka,Statutory nominal gross monthly minimum wage,LKA - ADM - Labour legislation,Currency: 2017 PPP $,2006,106.33,Currency: LKA - Sri Lankan rupee (LKR),Economic activity coverage: Manufacturing industries only
Sri Lanka,Statutory nominal gross monthly minimum wage,LKA - ADM - Labour legislation,Currency: U.S. dollars,2006,29.48,Currency: LKA - Sri Lankan rupee (LKR),Economic activity coverage: Manufacturing industries only
Sri Lanka,Statutory nominal gross monthly minimum wage,LKA - ADM - Labour legislation,Currency: 2017 PPP $,2007,127.2,Currency: LKA - Sri Lankan rupee (LKR),Economic activity coverage: Manufacturing industries only
Sri Lanka,Statutory nominal gross monthly minimum wage,LKA - ADM - Labour legislation,Currency: U.S. dollars,2007,37.31,Currency: LKA - Sri Lankan rupee (LKR),Economic activity coverage: Manufacturing industries only
Sri Lanka,Statutory nominal gross monthly minimum wage,LKA - ADM - Labour legislation,Currency: 2017 PPP $,2008,137.96,Currency: LKA - Sri Lankan rupee (LKR),Economic activity coverage: Manufacturing industries only
Sri Lanka,Statutory nominal gross monthly minimum wage,LKA - ADM - Labour legislation,Currency: U.S. dollars,2008,48.77,Currency: LKA - Sri Lankan rupee (LKR),Economic activity coverage: Manufacturing industries only
Sri Lanka,Statutory nominal gross monthly minimum wage,LKA - ADM - Labour legislation,Currency: 2017 PPP $,2009,148.08,Currency: LKA - Sri Lankan rupee (LKR),Economic activity coverage: Manufacturing industries only
Sri Lanka,Statutory nominal gross monthly minimum wage,LKA - ADM - Labour legislation,Currency: U.S. dollars,2009,51.22,Currency: LKA - Sri Lankan rupee (LKR),Economic activity coverage: Manufacturing industries only
Sri Lanka,Statutory nominal gross monthly minimum wage,LKA - ADM - Labour legislation,Currency: 2017 PPP $,2016,241.42,Currency: LKA - Sri Lankan rupee (LKR),Repository: Ministry of Labour
Sri Lanka,Statutory nominal gross monthly minimum wage,LKA - ADM - Labour legislation,Currency: U.S. dollars,2016,85.86,Currency: LKA - Sri Lankan rupee (LKR),Repository: Ministry of Labour
Sri Lanka,Statutory nominal gross monthly minimum wage,LKA - ADM - Labour legislation,Currency: 2017 PPP $,2017,225.22,Currency: LKA - Sri Lankan rupee (LKR),
Sri Lanka,Statutory nominal gross monthly minimum wage,LKA - ADM - Labour legislation,Currency: U.S. dollars,2017,82,Currency: LKA - Sri Lankan rupee (LKR),
Sri Lanka,Statutory nominal gross monthly minimum wage,LKA - ADM - Labour legislation,Currency: 2017 PPP $,2018,225.9,Currency: LKA - Sri Lankan rupee (LKR),
Sri Lanka,Statutory nominal gross monthly minimum wage,LKA - ADM - Labour legislation,Currency: U.S. dollars,2018,76.94,Currency: LKA - Sri Lankan rupee (LKR),
